time,generator-3933-CG,generator-8034-H,generator-7031-G,generator-3631-NB,generator-7031-P,generator-2638-H,generator-1431-N,generator-2030-G,generator-5032-R,generator-8033-H,generator-3234-NG,generator-4039-G,generator-1034-C,generator-4231-C,generator-5032-G,generator-5032-C,generator-2030-E,generator-3933-NG,generator-2630-G,generator-4232-H,generator-4132-N,generator-7032-G,generator-6533-H,generator-1131-G,generator-3836-DG,generator-4132-G,generator-6235-G,generator-1131-C,generator-2438-EG,generator-7032-C,generator-2438-SH,generator-3234-MG,generator-3135-NG,generator-3933-NH,generator-4131-B,generator-1232-H,generator-2438-WG,generator-4131-H,generator-6132-H,generator-4031-H,generator-6335-C,generator-1032-G,generator-3731-NH,generator-2438-RG,generator-2130-H,generator-3333-CG,generator-2233-DG,generator-6132-G,generator-2233-TG,generator-7032-H,generator-3531-CE,generator-8034-G,generator-4132-H,generator-3831-NN,generator-4232-G,generator-2637-H,generator-3333-NG,generator-6433-E,generator-7031-C,generator-2233-EG,generator-6533-C,generator-4035-H,generator-1333-G,generator-6335-H,generator-6231-C,generator-2634-C,generator-6533-G,generator-6235-H,generator-1034-G,generator-3835-NG,generator-2438-SG,generator-1331-G,generator-2130-E,generator-3531-NE,generator-4035-C,generator-6433-G,generator-1032-C,generator-4231-H,generator-3433-NG,generator-3234-DG,generator-4231-G,generator-4035-G,generator-3933-NB,generator-6433-C,generator-1232-C,generator-6335-G,generator-3931-NB,generator-5031-G,generator-4031-G,generator-2130-G,generator-4039-H,generator-3135-MG,generator-3931-NH,generator-3133-NG,generator-6231-G,generator-3531-NH,generator-3631-NG,generator-6333-C,generator-1333-C,generator-1431-G,generator-5031-H,generator-6132-B,generator-1331-H
10.47,59.88452705461107,59.88566325208771,59.88516027684718,59.88472628744364,59.88610310093957,59.884213667429066,59.88383374888012,59.88333998844348,59.88570506640933,59.88496141909426,59.884372580036455,59.885336871034035,59.883911742140924,59.88562267234092,59.88536490135863,59.885716988386875,59.88441145064633,59.884527054611084,59.88368273696361,59.88549787707584,59.88552498583237,59.88504577862744,59.88600457698995,59.8830906299376,59.88399469056428,59.88528325785446,59.88692714325046,59.88344124289644,66.04422215666396,59.88532824089853,66.04193029980156,59.88437263583678,59.88428272820137,59.88490068187362,59.88679018077623,59.88392962161646,66.04502984526022,59.88629948154734,59.885543058588986,59.88521237016591,59.8858650920005,59.883532070850855,59.88524430073929,66.04422211735282,59.88411614244877,59.884371151057564,59.88384700807727,59.88553092277475,59.88384697866659,59.885265782826956,59.88482560108077,59.88475256920962,59.88549498963134,59.88436595386921,59.885085362373985,59.884127642466225,59.88437117353817,59.88546229663808,59.886215709979844,59.883846996340694,59.88541752261431,59.88568156374845,59.883665159940584,59.88588106077714,59.88571539571991,59.88534900752059,59.885634581309546,59.8866100480951,59.883675302421814,59.884203831115244,66.04422196949983,59.88370208283368,59.88412735449505,59.88482559132715,59.885588767732465,59.885163050526025,59.8838018619983,59.88563605395468,59.884049488215304,59.884372718559916,59.8853829103353,59.885194661145626,59.88486588843466,59.885462505813706,59.8839164633957,59.885588481663824,59.88653335757565,59.88551744285143,59.88476377246836,59.883848374219404,59.885665869730424,59.88428606474612,59.88596377360253,59.8841194443805,59.88552036960624,59.88480166911308,59.884347870233995,59.885851465877984,59.884639834321575,59.883523859700475,59.88587530147081,59.88579814583038,59.88382482132889
10.48,59.88458954074477,59.88572654716811,59.885215699368246,59.884777478178535,59.886150506446626,59.88426479255635,59.88388859744951,59.88341437764796,59.88579372840873,59.88501558133378,59.88443919341113,59.885393291170764,59.883983183790654,59.88568058527023,59.885453903976924,59.885806159787975,59.88449186135048,59.884589540744784,59.883748542429935,59.88555409288539,59.88558143636092,59.88509354203936,59.88603499657929,59.8831548366085,59.88401097163455,59.88533978749111,59.88697403443386,59.883504467363,66.04885331211052,59.885376167691895,66.04655949639816,59.884439248113566,59.88435622788739,59.88496333566517,59.88684262084853,59.883997804818776,66.04966802344362,59.88635544985286,59.885594394214934,59.88526635669933,59.885913916280856,59.88360224440614,59.88529930226593,66.04885327273809,59.88416733099684,59.88442989742937,59.88390412806706,59.88558138658441,59.88390409639309,59.885314330677716,59.88491266673416,59.884816062774505,59.885551963417534,59.884398022804504,59.88514153252935,59.88417997352887,59.884429919587994,59.885508485992716,59.88626278916093,59.88390411542723,59.88545704031466,59.88573716004786,59.88373069599052,59.885930344033355,59.88577135074177,59.885386421751214,59.885665682025355,59.88666236882208,59.883747004887475,59.884226837156014,66.04885312465444,59.88375897364949,59.884178084743056,59.88491265848584,59.88564406836197,59.88520981227386,59.88387169577967,59.88569436336762,59.884083610642385,59.884439329209734,59.885441147558616,59.8852505571784,59.884928008072436,59.885508692542,59.883984035942795,59.885637563534594,59.88658068009495,59.88559970805183,59.88481756220008,59.88389916188178,59.88572216785095,59.88435950123581,59.88601793773978,59.88418433301774,59.885575621464945,59.88488973738099,59.88439896359525,59.885905398272484,59.88470505293682,59.883578906898606,59.88595798671078,59.88584853691057,59.883882249578825
10.49,59.88465218079223,59.88578966000899,59.88527020917831,59.88482858844656,59.88619695495267,59.88431578536846,59.883943103816236,59.88349009290611,59.88588238531169,59.885069707515214,59.884505986754924,59.88544974538839,59.88405604782581,59.88573856110615,59.88554289784345,59.88589533745429,59.8845734504597,59.88465218079224,59.88381512786051,59.88561034103722,59.88563793756078,59.885140531407984,59.88606521299053,59.88322058441254,59.88402669687866,59.88539636982682,59.88702083308523,59.88356928363165,66.05343890905061,59.88542329889127,66.05114338462766,59.88450604028935,59.88443019002786,59.8850261567733,59.88689512684399,59.884066243352706,66.05425172788144,59.88641139801348,59.885645145734806,59.88532030317146,59.8859618286975,59.88367360372336,59.885354212302644,66.05343886976445,59.88421760703308,59.884488726364104,59.88395893559839,59.88563127727198,59.88395890194286,59.885362078334495,59.88500010395041,59.88487943981601,59.885608987948096,59.884429898879254,59.88519774183193,59.88423226113195,59.88448874820403,59.8855544110281,59.8863089373655,59.883958922167714,59.88549602117183,59.8857927711983,59.88379641245656,59.88597870652506,59.88582711222401,59.88542351358285,59.88569662749755,59.886714523107926,59.883820098699196,59.884249034315474,66.05343872200501,59.883815897585315,59.884227915895586,59.885000097289414,59.885699384923775,59.885256324396806,59.88394274304298,59.88575273513334,59.88411753527062,59.88450611965471,59.88549944959592,59.8853064768123,59.88499029331164,59.88555461493732,59.88405186416418,59.88568574546171,59.88662789899445,59.8856819811425,59.88487132407103,59.88394907299806,59.88577849513762,59.884433392742274,59.88607191823794,59.88424940707229,59.88563066880226,59.88497818497923,59.88444999211293,59.885958493509115,59.884770394793755,59.88363362569448,59.886040682387666,59.885898339473556,59.883939709975
10.5,59.88471495641313,59.88585256967993,59.88532383588819,59.884879641729626,59.886242489466696,59.88436669113229,59.88399730911036,59.88356702460065,59.88597100642755,59.88512381860036,59.88457292370729,59.88550624904753,59.884130238501314,59.8857966104415,59.88563185212779,59.885984489647,59.884656075397004,59.884714956413134,59.88388243535494,59.88566663700893,59.88569450227845,59.8851867843201,59.88609531729801,59.8832878234731,59.88404211460893,59.88545301722897,59.887067535640085,59.88363564399197,66.05804562624706,59.88546967234509,66.05574831306906,59.88457297601022,59.884504534030164,59.8850891266151,59.88694771230193,59.88413488543768,66.05886174435967,59.88646734040807,59.88569532932994,59.885374230590216,59.886008843010615,59.88374607154186,59.88540904830215,66.05804558697226,59.884267039074395,59.88454764156783,59.88401149736435,59.8856806107601,59.88401146201544,59.88540906392377,59.8850877616056,59.88494267967082,59.885666076225434,59.884461720997535,59.88525400514077,59.88428454443385,59.88454766309362,59.88560010672216,59.886354197113725,59.88401148325784,59.88553454467166,59.8858484146858,59.883862271936415,59.886026161763816,59.88588268025941,59.88546034526008,59.8857275045078,59.88676651577786,59.883894487682625,59.884270635833246,66.05804543925548,59.88387286603448,59.884276915826895,59.88508775660401,59.88575473479514,59.88530262107356,59.88401492696857,59.88581117988211,59.88415140420582,59.88457305355072,59.88555782672689,59.88536243682591,59.885052725802986,59.88560030796862,59.884119896831635,59.8857330412196,59.886675036915825,59.88576424122338,59.88492507838651,59.883998176782484,59.88583486749589,59.88450765919243,59.88612573103697,59.884314637024,59.88568551412105,59.885066858615005,59.884500978660796,59.88601074760696,59.88483581935824,59.883688057846385,59.88612336740095,59.88594756955173,59.88399721406052
10.51,59.884777851954865,59.8859152504661,59.88537658749451,59.88493066071578,59.88628713085145,59.88441755536933,59.88405125017763,59.88364508967683,59.88605955951494,59.8851779355264,59.884639970543695,59.8855628187422,59.88420568783424,59.88585474564364,59.88572073435018,59.88607358332602,59.884739615833794,59.88477785195487,59.88395042412541,59.88572299749439,59.885751144914934,59.8852323202927,59.88612539701476,59.883356537288456,59.88405747041452,59.88550974365454,59.88711413523325,59.88370353535507,66.06262759501413,59.88551530731712,66.0603286346603,59.8846400215569,59.88457918655088,59.885152229579816,59.88700039270933,59.88420368443495,66.0634427760383,59.886523291214736,59.88574494698695,59.88542815975035,59.88605495081095,59.88381959405379,59.88546382565445,66.06262755582318,59.88431568079667,59.884606648752545,59.88406183394065,59.88572938905807,59.88406179719931,59.8854553068833,59.885175491617126,59.88500575830901,59.8857232428118,59.8844936295507,59.885310338681315,59.88433686458138,59.884606669970225,59.88564560193689,59.88639858935235,59.88406181927838,59.88557267878426,59.885904108857964,59.88392824043307,59.88607270086296,59.885938049794355,59.88549697196011,59.885758397269875,59.886818346609736,59.88397010272012,59.88429184567966,66.06262740842166,59.883929892374105,59.88432513782512,59.885175488338575,59.88581013624133,59.88534873070602,59.884088194828394,59.88586971000346,59.88418536082863,59.884640097186356,59.88561629104226,59.88541845505153,59.885115290147596,59.88564580048811,59.884188087886415,59.885779442738304,59.8867221150213,59.88584646657122,59.884978845503916,59.88404652833515,59.88589130196088,59.88458222761878,59.88617938827441,59.884379996378264,59.88574015468311,59.88515560812973,59.8845519456414,59.88606213578253,59.88490128823849,59.88374224109642,59.88620601987658,59.885996228863235,59.884054775364504
10.52,59.88484084689135,59.88597768635193,59.88542850573383,59.884981669467024,59.88633093432618,59.88446842643613,59.8841049762273,59.88372416003202,59.88614801498503,59.88523207884096,59.884707089257894,59.88561946815652,59.884282276084896,59.885912975449905,59.88580951483973,59.88616258774868,59.884823915874016,59.88484084689135,59.88401902744822,59.88577943635673,59.885807876530905,59.88527718613449,59.88615553770563,59.88342664949585,59.88407301091941,59.88556655968472,59.88716062829637,59.88377288246061,66.0672554656139,59.88556025120979,66.06495470596951,59.884707138930814,59.88465406206184,59.88521544463339,59.88705317953512,59.88427258894669,66.06808006624689,59.886579263915515,59.885794022371456,59.88548211114386,59.88610017895164,59.883894074267516,59.8855185614324,66.06725542634784,59.88436362089717,59.8846657498289,59.88411006042743,59.88577763545476,59.88411002259474,59.88550085494784,59.88526314444111,59.88506865854004,59.88578049891011,59.88452576086381,59.88536675563594,59.8843892623359,59.88466577074568,59.8856909321651,59.886442168338256,59.88411004532956,59.885610504630925,59.88595986975382,59.8839942804747,59.8861183505789,59.88599322325038,59.88553345482414,59.88578938649112,59.88687002063682,59.88404682429346,59.88431288317924,66.06725527866384,59.88398698829659,59.88437266967247,59.88526314293825,59.88586560518914,59.885394687815406,59.88416244950062,59.885928334272876,59.88421954417142,59.88470721257438,59.88567485095553,59.88547454672807,59.88517796558181,59.885691127980024,59.884256386444434,59.88582497675779,59.88676915679041,59.88592863676337,59.88503264504354,59.884094216094304,59.88594781280343,59.884657013138586,59.88623290814098,59.88444545351135,59.88579459552027,59.885244281774526,59.88460291622324,59.88611266731322,59.88496676239383,59.883796224849206,59.88628861915142,59.88604434099215,59.884112405775205
10.53,59.884903923420694,59.88603985606384,59.885479609828316,59.88503269142014,59.88637393216577,59.88451935323751,59.88415853212523,59.88380413478142,59.88623634112781,59.885286269272314,59.88477424435996,59.88567621249454,59.88435991220639,59.88597131063063,59.88589816169843,59.88625147029861,59.884908841973754,59.884903923420694,59.884088196195314,59.885835968962226,59.885864710023014,59.88532140998132,59.8861858222124,59.88349811865866,59.88408898185767,59.88562347776662,59.887207007933355,59.88384364631469,66.07183227182867,59.88560453221128,66.06953002601564,59.8847742926484,59.884729082117936,59.885278753766855,59.887106086507956,59.884341552533805,66.07265589498373,59.88663527199719,59.885842564488826,59.88553610528,59.886144531212416,59.88396943944956,59.88557327078425,66.07183223265135,59.884410932640385,59.884724948886124,59.884156243410544,59.88582535887072,59.88415620479445,59.88554573653047,59.88535057247158,59.885131359433544,59.885837857566976,59.88455825394383,59.88542327083908,59.88444178079176,59.88472496951056,59.88573612693727,59.886484965986625,59.88415622799993,59.885648092047234,59.88601571456498,59.88406035784918,59.88616311435216,59.88604819776353,59.885569848302374,59.88582055116852,59.88692153777791,59.884124560825015,59.88433395951,66.07183208530094,59.88404416766224,59.8844195839856,59.88535057278755,59.88592115874429,59.88544052130921,59.88423761880292,59.885987063483306,59.884254095778445,59.88477436424061,59.88573351694689,59.885530728439456,59.885240734345594,59.88573631996543,59.88432474661403,59.88586964728407,59.88681618436186,59.886010730168884,59.88508649691412,59.884141313843195,59.88600441571267,59.88473193780358,59.88628630499262,59.88451097978607,59.88584883628609,59.88533272981838,59.88465391328507,59.88616232966987,59.88503220465328,59.88385005445795,59.8863711434037,59.8860919147373,59.88417011935056
10.54,59.88496706202863,59.886101744239625,59.88552993432274,59.88508374978063,59.886416171723596,59.88457038468461,59.884211967894835,59.88388489496217,59.88632450854493,59.88534052648038,59.884841399741106,59.8857330648557,59.88443848253377,59.886029759691255,59.88598664542167,59.88634020053818,59.88499424888374,59.88496706202862,59.8841578710544,59.88589260861516,59.885921656083305,59.88536503171238,59.886216327815745,59.88357087495869,59.884105618882316,59.885680508144965,59.88725326889303,59.88391575827398,66.07644167572242,59.88564819066204,66.07413782906653,59.88484144660814,59.88480416552653,59.885342136985415,59.88715912479185,59.884410529020116,66.07727178368138,59.88669132796438,59.885890592392755,59.8855901616425,59.88618802836227,59.88404559795457,59.885627968836495,66.07644163651752,59.88445770524009,59.88478424793097,59.88420049626713,59.8858725780938,59.884200457175616,59.88558999226224,59.88543763398422,59.88519384447236,59.88589532960804,59.88459123990438,59.88547989698463,59.88449446164263,59.88478426827279,59.885781217343684,59.886527028778026,59.88420048066669,59.88568551350888,59.88607165859752,59.88412643843146,59.88620701281329,59.886102974174705,59.885606206677565,59.88585196414655,59.88697290006744,59.884203198836246,59.88435528478754,66.07644148906327,59.884101443273266,59.88446596908127,59.8854376361518,59.88597681211811,59.88548626143726,59.88431361100132,59.88604590616809,59.88428914895872,59.884841516094355,59.885792297220874,59.88558701477214,59.88530357671588,59.88578140752614,59.88439312270806,59.885913475096714,59.88686322014024,59.886092726449256,59.88514041980972,59.88418791037875,59.88606112432258,59.88480692103474,59.88633959556746,59.88457654522146,59.88590288039731,59.88542080843849,59.88470495918618,59.886211127563236,59.885097579554184,59.883903780022955,59.88645357206502,59.88613896904555,59.88422792911178
10.55,59.88503024389745,59.8861633328507,59.88557950364181,59.88513486817622,59.88645769038925,59.884621571924114,59.88426533379254,59.88396633105193,59.88641248565267,59.885394870751135,59.884908519493216,59.885790039400675,59.88451788288794,59.886088332317065,59.886074934263505,59.886428745934346,59.885079998105084,59.88503024389744,59.88422799988678,59.885949369689136,59.8859787265619,59.885408083021545,59.88624713159053,59.883644862490854,59.88412316341237,59.885737662224706,59.88729940399166,59.88398916424567,66.08102076937358,59.885691258468995,66.07871551794264,59.884908564908805,59.884879232181625,59.88540557510862,59.88721230693161,59.884479473935,66.0818515958232,59.88674744461545,59.8859381185557,59.88564430025762,59.886230680714284,59.88412246638105,59.88568267003727,66.08102073023073,59.88450402476232,59.88484365001955,59.884242915558914,59.885919305471994,59.88424287630282,59.885633654295425,59.88552418466728,59.885256095084564,59.88595292702392,59.88462485466036,59.885536647892145,59.88454734939613,59.88484367008974,59.88582623210743,59.886568393476765,59.88424289989268,59.885722837322554,59.88612771811454,59.88419248904451,59.886250056018355,59.886157550796625,59.88564258182225,59.88588369843256,59.88702410675663,59.88428263401127,59.88437707127172,66.08102058300987,59.88415882965532,59.88451191021424,59.88552418870927,59.88603258149089,59.88553193623072,59.88439034290424,59.88610487203224,59.884324841710004,59.88490863224459,59.88585120116946,59.88564342134238,59.88536647378567,59.885826419376016,59.88446147077143,59.88595647069525,59.886910286576565,59.88617460384294,59.88519443307217,59.88423409162255,59.88611795329409,59.884881883291115,59.88639279527147,59.8846421204079,59.88595672878537,59.885508371205475,59.88475607683099,59.886259055552124,59.88516285198971,59.883957451973544,59.886535883157904,59.88618551622029,59.88428584981822
10.56,59.88509344947585,59.88622460992093,59.88562835472557,59.88518606908867,59.88649853733541,59.88467296412216,59.884318682749544,59.8840483220018,59.886500243945186,59.88544932060393,59.88497556866868,59.885847147886096,59.88459799311917,59.88614703581852,59.8861629996341,59.8865170769485,59.88516594655817,59.88509344947584,59.88429852380662,59.88600626418599,59.8860359309138,59.88545060465285,59.88627830235118,59.883720002289564,59.884141837778365,59.88579494903424,59.88734540786858,59.884063785869756,66.08564059302333,59.885733776941954,66.08333381590873,59.88497561261024,59.88495420290541,59.885469047992466,59.88726564273557,59.88454834504603,66.08648130188138,59.886803633392915,59.885985163945904,59.88569853945567,59.88627251337524,59.884199947841736,59.885737388234254,66.08564055379699,59.884549988155854,59.884903156239844,59.88428363610709,59.88596556169446,59.88428359699385,59.88567676423284,59.88561009151012,59.88531809742817,59.886010659390166,59.88465922143975,59.88559353496106,59.88460048558469,59.88490317605043,59.88587120016531,59.88660910819769,59.884283620497754,59.88576013120529,59.88618390709074,59.884258478047336,59.886292269006994,59.886211929387855,59.885679023260586,59.88591581841803,59.88707515899639,59.884362746712576,59.884399521474016,66.08564040626206,59.88421633989935,59.88455750333213,59.88561009743898,59.88608848075036,59.88557757376994,59.884467717252775,59.88616396840948,59.884361298935445,59.8849756777622,59.885910235811096,59.88569996140317,59.88542940569445,59.88587138444394,59.88452974901331,59.88599865917552,59.886957405475165,59.88625634242358,59.8852485542056,59.88427995353164,59.88617491490909,59.88495674604092,59.88644592102729,59.88470767597875,59.88601038576743,59.885595283102234,59.88480728774877,59.88630612388725,59.88522798992505,59.88401112303053,59.88661805651242,59.88623157715797,59.88434389480553
10.57,59.88515665964179,59.88628556201233,59.885676517939594,59.885237375307625,59.886538755258,59.884724612207016,59.884372068402676,59.88413075264082,59.88658775318049,59.88550389494011,59.88504251250412,59.88590440273701,59.88467869840246,59.88620587824378,59.88625081117047,59.8866051623599,59.88525195564959,59.88515665964177,59.88436938878437,59.88606330478902,59.886093279334006,59.88549263195954,59.88630990804137,59.88379622356517,59.884161867347046,59.88585237834217,59.88739127390643,59.88413955333475,66.09021768593928,59.885775781842895,66.08790967930081,59.88504255495632,59.88502899930408,59.88553253598789,59.887319142894356,59.88461710168438,66.09105927910056,59.88685990591167,59.886031745421526,59.88575289791271,59.8863135450122,59.88427795015671,59.88579213675397,66.09021764676476,59.88459569142932,59.88496276831229,59.88432278435179,59.88601136343458,59.884322745686895,59.88571935809922,59.88569522034775,59.88537983653112,59.88606853702629,59.884694466214334,59.88565057030699,59.88465391381683,59.88496278787642,59.88591614875626,59.886649214722766,59.88432276892125,59.88579745969744,59.886240240113835,59.88432437467066,59.886333670306755,59.88626611018177,59.88571557853458,59.88594838786556,59.8871260559834,59.88444342244714,59.88442283909842,66.09021749942463,59.88427398841837,59.88460284348628,59.88569522816584,59.88614452440605,59.88562320053358,59.884545641664616,59.88622320336503,59.88439864814285,59.88504261790178,59.88596940890534,59.885756648864685,59.88549235308054,59.88591632996049,59.88459791722015,59.886040059311526,59.88700459870769,59.88633792108593,59.88530280112267,59.884325591230436,59.886232022097296,59.885031431508864,59.88649898895519,59.884773182958895,59.88606385416467,59.88568140794814,59.88485861384324,59.88635233668062,59.88529296189449,59.884064846647206,59.88670007078529,59.88627716860811,59.884402078745914
10.58,59.88521985553059,59.88634618062301,59.885724031008614,59.885288807948186,59.88657839321703,59.88477656395223,59.88442554452563,59.884213504341645,59.88667498611299,59.88555861066777,59.885109318357706,59.88596181422153,59.8847598768796,59.88626486566944,59.88633834156406,59.88669297392109,59.88533788936332,59.88521985553057,59.884440538526526,59.886120502043156,59.88615077996381,59.885534205018445,59.88634200757211,59.8838734418105,59.88418345461388,59.885909957892096,59.88743699704231,59.88421638220795,66.09482632030642,59.88581731388599,66.09251698306412,59.88510935931256,59.88510354688163,59.88559601955744,59.88737281579297,59.884685706768295,66.09567584991281,59.88691627238482,59.88607788517122,59.885807392390454,59.88635380404621,59.88435637506429,59.8858469279178,66.09482628106848,59.88464123509292,59.885022486499025,59.884360510089856,59.88605673259921,59.88436047217234,59.885761476893016,59.885779450668984,59.885441301452424,59.886126568179186,59.88473070080919,59.88570776389545,59.88470767410444,59.885022505830705,59.885961104054815,59.88668876092389,59.88436049495745,59.8858348839341,59.88629672961875,59.884390150670484,59.88637428833951,59.88632009589725,59.88575229131949,59.88598146143106,59.887176798147735,59.88452454014665,59.8844472127107,66.09482613348999,59.88433178824789,59.884648030128425,59.885779460368695,59.88620072481591,59.885668841852905,59.88462401726344,59.886282582993545,59.88443700229097,59.885109420039775,59.88602872625145,59.88581349545741,59.88555529669154,59.88596128209305,59.88466593869316,59.88608069949447,59.88705188686215,59.88641932056796,59.88535718975062,59.884371103738275,59.88628928562997,59.8851058658513,59.88655201562773,59.884838613601545,59.886117139136985,59.88576662337705,59.88491007521121,59.88639770909094,59.885357740114145,59.884118676126526,59.88678190646364,59.886322312725454,59.88446041493573
10.59,59.885283018375375,59.886406455156695,59.88577092499816,59.88534038899865,59.88661749403849,59.88482887005635,59.88447916651928,59.88429646266588,59.886761912714405,59.8856134855997,59.885175953017,59.886019393733875,59.884841410581814,59.88632400525657,59.886425560679285,59.88678048063463,59.885423613602995,59.885283018375354,59.884511920887384,59.886177867636796,59.88620844209328,59.88557535876451,59.886374661008134,59.883951580545435,59.88420681084484,59.88596769656473,59.887482570844156,59.88429419654819,66.09940285945207,59.885858408473396,66.09709241080489,59.88517599247381,59.88517777030116,59.88565947933003,59.887426671146194,59.88475412381934,66.1002537689699,59.88697274358039,59.88612360127612,59.88586204053287,59.886393312170384,59.88443512789619,59.8859017739056,66.09940282024667,59.884686719931956,59.88508231186405,59.88439695514011,59.88610168708553,59.88439691826433,59.88580315627324,59.88586265736101,59.88550247953332,59.88618476225275,59.88476804312648,59.88576512685937,59.88476180959766,59.88508233097827,59.88600609121808,59.88672778858982,59.88439694042331,59.88587246334699,59.8863533891564,59.88445577794799,59.886414144713854,59.88637388763994,59.885789204571665,59.886015095096795,59.887227383933975,59.88460598242117,59.88447283680896,66.09940267279067,59.884389754173974,59.884693163022554,59.88586266892481,59.88625709546122,59.88571452212965,59.8847027489656,59.886342114468086,59.884476480327386,59.88517605098176,59.88608819472936,59.88587051405986,59.885618217450926,59.886006265990844,59.88473377736432,59.88612060151768,59.887099291128486,59.88650051970363,59.88541173695284,59.88441659048606,59.886346717394936,59.88517997436387,59.886605017099164,59.88490393997115,59.88617024430993,59.88585080236308,59.88496169288459,59.88644224948043,59.885422296535864,59.88417266644229,59.88686354213135,59.88636702751441,59.88451891844156
10.6,59.88534612952954,59.88646637731113,59.88581723339302,59.88539213984302,59.88665610257935,59.884881580528614,59.88453299069754,59.88437951194,59.886848503482796,59.885668536735594,59.88524238424689,59.88607715182455,59.884923177927384,59.88638330338623,59.88651243892666,59.88686765201645,59.885508995923196,59.885346129529516,59.88458348352291,59.88623541243469,59.88626627422879,59.885616129483296,59.88640792358568,59.884030557132036,59.88423213711773,59.886025602467335,59.88752798944761,59.88437291385877,66.10401246597381,59.88589910244245,66.10170081067808,59.8852424222123,59.88525159603327,59.88572289598523,59.887480717799704,59.88482231864548,66.10487221210394,59.88702932969204,59.88616891392058,59.88591685923033,59.886432095075754,59.88451411097762,59.88595668633831,66.10401242667781,59.88473225003057,59.88514224486417,59.884432273848354,59.88614624686548,59.88443223830179,59.8858444333393,59.885944721590754,59.88556335996503,59.88624312785942,59.88480660494494,59.885822669504726,59.88481636251177,59.8851422637768,59.886051134613915,59.88676634141738,59.884432259661864,59.88591025501934,59.886410231450405,59.88452122989603,59.886453265094616,59.88642748759888,59.88582635891032,59.8860493400083,59.88727781192984,59.88468762848291,59.884499899453836,66.10401227888102,59.88444790085896,59.884738345177986,59.885944734991256,59.88631364899895,59.88576026495006,59.88478173849146,59.88640180418008,59.8845171947916,59.88524247851087,59.88614782044214,59.88592771671206,59.885681096336356,59.886051306014416,59.88480139941845,59.886159791132165,59.88714683224967,59.88658149753938,59.885466458808494,59.88446215386363,59.886404328436335,59.88525368416678,59.88665800963706,59.88496913471302,59.8862231743348,59.8859338242299,59.88501348722537,59.88648597091331,59.885486605179636,59.88422687331326,59.88694495657428,59.886411333115575,59.88457760421629
10.61,59.8854091713758,59.88652594393774,59.8858629956078,59.885444079418356,59.886694268234514,59.88493474026988,59.884587071193835,59.88446253774092,59.886934732649124,59.88572377849167,59.885308583205884,59.886135096601315,59.8850050553053,59.88644276431514,59.886598950509345,59.88695446132223,59.88559391171368,59.885409171375784,59.88465517395343,59.88629314486616,59.88632428261297,59.88565655673683,59.88644183972827,59.88411027873279,59.88425960403878,59.886083681483676,59.88757324894771,59.88445244055389,66.10859466337048,59.88593943610925,66.10628203507585,59.885308619693696,59.8853249573706,59.885786251116855,59.88753496207638,59.884890261928575,66.10945712836724,59.887086039229594,59.886213847955005,59.88597186290542,59.886470187300894,59.884593224578516,59.88601167550279,66.1085946240689,59.884777929472875,59.88520228453879,59.884466637268176,59.886190436487915,59.884466603327176,59.88588534867988,59.886025542603434,59.88562393631358,59.88630167132572,59.884846479713765,59.885880399707695,59.88487136982017,59.88520230326636,59.88609625681255,59.88680446741818,59.884466623722275,59.88594831061263,59.88646726671184,59.88458648343201,59.8864916841346,59.88648090048415,59.885863789794314,59.88608423658668,59.887328082148976,59.88476935593193,59.884528566315474,66.1085944762511,59.88450624110378,59.88478367955126,59.886025557803926,59.88637039557705,59.88580609204875,59.88486088512621,59.886461656397174,59.88455923945703,59.885308673803394,59.886207607387604,59.885985112936645,59.88574391522582,59.88609642472808,59.88486877582852,59.88619830279676,59.887194528940356,59.88666223547677,59.88552136888758,59.884507895733186,59.88646212733853,59.88532692920899,59.886711009364404,59.88503417279773,59.886275936129756,59.88601558660912,59.88506547605735,59.88652889704083,59.88555064468043,59.88428135001805,59.88702613092874,59.886455254414145,59.88463648534263
